Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Margins,Price / International,Compare At Price / International,Status
don-pcp1283-brake-pads-full-set-of-4-rear,,,,,,,,,,,,,,,,,,,,,,,,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1283-brake-pad-set-disc-brake-pcp1283-don-30249369305151_x640.jpg?v=1765691395,2,DON PCP1283 Brake Pads Full Set Of 4 Rear,,,,,,,,,,,,,,,,,,,,,,,,
don-pcp1283-brake-pads-full-set-of-4-rear,,,,,,,,,,,,,,,,,,,,,,,,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1283-brake-pads-full-set-of-4-rear-pcp1283-don-30357290287167_x640.jpg?v=1765691395,3,DON PCP1283 Brake Pads Full Set Of 4 Rear,,,,,,,,,,,,,,,,,,,,,,,,
don-pcp1285-brake-pads-full-set-of-4-front,DON PCP1285 Brake Pads Full Set Of 4 Front,"<h4><strong>Description</strong></h4><p>This is DON PCP1285 Brake Pads Full Set Of 4 Front</p>        <p>&nbsp;</p><h4>Features</h4><table><thead><tr><th>Name</th><th>Value</th></tr></thead><tbody><tr><td>Width [mm]</td><td>119,7</td></tr><tr><td>Height [mm]</td><td>47,3</td></tr><tr><td>Thickness [mm]</td><td>15</td></tr><tr><td>Wear Warning Contact</td><td>prepared for wear warning indicator</td></tr><tr><td>WVA Number</td><td>20870</td></tr><tr><td>Brake System</td><td>Akebono</td></tr><tr><td>Packaging length [cm]</td><td>17,8</td></tr><tr><td>Packaging width [cm]</td><td>14,6</td></tr><tr><td>Packaging height [cm]</td><td>5,2</td></tr><tr><td>Weight [kg]</td><td>1</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>DON-PCP1285</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>DON</p>",DON,,,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_DON, Product Type_",TRUE,Title,Default Title,,,,,DON-PCP1285,1157,shopify,continue,manual,,,TRUE,TRUE,'5028740903035,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1285-brake-pads-full-set-of-4-front-pcp1285-don-30288366141503_x640.jpg?v=1765691641,1,DON PCP1285 Brake Pads Full Set Of 4 Front,,DON PCP1285 Brake Pads Full Set Of 4 Front,Get DON PCP1285 Brake Pads Full Set Of 4 Front for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,PCP1285,,,new,,,,,,,,kg,8708949900,7.28,,,,active
don-pcp1285-brake-pads-full-set-of-4-front,,,,,,,,,,,,,,,,,,,,,,,,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1285-brake-pad-set-disc-brake-pcp1285-don-30249370026047_x640.jpg?v=1765691641,2,DON PCP1285 Brake Pads Full Set Of 4 Front,,,,,,,,,,,,,,,,,,,,,,,,
don-pcp1285-brake-pads-full-set-of-4-front,,,,,,,,,,,,,,,,,,,,,,,,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1285-brake-pads-full-set-of-4-front-pcp1285-don-30357294415935_x640.jpg?v=1765691643,3,DON PCP1285 Brake Pads Full Set Of 4 Front,,,,,,,,,,,,,,,,,,,,,,,,
don-pcp1294-brake-pads-full-set-of-4-rear,DON PCP1294 Brake Pads Full Set Of 4 Rear,"<h4><strong>Description</strong></h4><p>This is DON PCP1294 Brake Pads Full Set Of 4 Rear</p>        <p>&nbsp;</p><h4>Features</h4><table><thead><tr><th>Name</th><th>Value</th></tr></thead><tbody><tr><td>Width [mm]</td><td>98,8</td></tr><tr><td>Height [mm]</td><td>43,5</td></tr><tr><td>Thickness [mm]</td><td>15</td></tr><tr><td>Wear Warning Contact</td><td>with acoustic wear warning</td></tr><tr><td>WVA Number</td><td>23673</td></tr><tr><td>Brake System</td><td>Mando</td></tr><tr><td>Packaging length [cm]</td><td>13</td></tr><tr><td>Packaging width [cm]</td><td>10,4</td></tr><tr><td>Packaging height [cm]</td><td>6,2</td></tr><tr><td>Weight [kg]</td><td>0,7</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>DON-PCP1294</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>DON</p>",DON,,,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_DON, Product Type_",TRUE,Title,Default Title,,,,,DON-PCP1294,800,shopify,continue,manual,,,TRUE,TRUE,'5028740903219,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1294-brake-pads-full-set-of-4-rear-pcp1294-don-30287819079743_x640.jpg?v=1765689038,1,DON PCP1294 Brake Pads Full Set Of 4 Rear,,DON PCP1294 Brake Pads Full Set Of 4 Rear,Get DON PCP1294 Brake Pads Full Set Of 4 Rear for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,PCP1294,,,new,,,,,,,,kg,8708949900,12.3,,,,active
don-pcp1294-brake-pads-full-set-of-4-rear,,,,,,,,,,,,,,,,,,,,,,,,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1294-brake-pad-set-disc-brake-pcp1294-don-30250003988543_x640.jpg?v=1765689040,2,DON PCP1294 Brake Pads Full Set Of 4 Rear,,,,,,,,,,,,,,,,,,,,,,,,
don-pcp1294-brake-pads-full-set-of-4-rear,,,,,,,,,,,,,,,,,,,,,,,,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1294-brake-pads-full-set-of-4-rear-pcp1294-don-30357236940863_x640.jpg?v=1765689041,3,DON PCP1294 Brake Pads Full Set Of 4 Rear,,,,,,,,,,,,,,,,,,,,,,,,
don-pcp1305-brake-pads-full-set-of-4-rear,DON PCP1305 Brake Pads Full Set Of 4 Rear,"<h4><strong>Description</strong></h4><p>This is DON PCP1305 Brake Pads Full Set Of 4 Rear</p>        <p>&nbsp;</p><h4>Features</h4><table><thead><tr><th>Name</th><th>Value</th></tr></thead><tbody><tr><td>Width [mm]</td><td>61,9</td></tr><tr><td>Height [mm]</td><td>56,5</td></tr><tr><td>Thickness [mm]</td><td>15</td></tr><tr><td>Wear Warning Contact</td><td>not prepared for wear warning indicator</td></tr><tr><td>Supplementary Article/Supplementary Info</td><td>with accessories</td></tr><tr><td>WVA Number</td><td>20755</td></tr><tr><td>Brake System</td><td>Teves</td></tr><tr><td>Packaging length [cm]</td><td>13</td></tr><tr><td>Packaging width [cm]</td><td>10,4</td></tr><tr><td>Packaging height [cm]</td><td>6,2</td></tr><tr><td>Weight [kg]</td><td>0,7</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>DON-PCP1305</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>DON</p>",DON,,,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_DON, Product Type_",TRUE,Title,Default Title,,,,,DON-PCP1305,778,shopify,continue,manual,,,TRUE,TRUE,'5028740995177,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1305-brake-pads-full-set-of-4-rear-pcp1305-don-30288308928575_x640.jpg?v=1765691760,1,DON PCP1305 Brake Pads Full Set Of 4 Rear,,DON PCP1305 Brake Pads Full Set Of 4 Rear,Get DON PCP1305 Brake Pads Full Set Of 4 Rear for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,PCP1305,,,new,,,,,,,,kg,8708949900,6.51,,,,active
don-pcp1305-brake-pads-full-set-of-4-rear,,,,,,,,,,,,,,,,,,,,,,,,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1305-brake-pad-set-disc-brake-pcp1305-don-30249629089855_x640.jpg?v=1765691770,2,DON PCP1305 Brake Pads Full Set Of 4 Rear,,,,,,,,,,,,,,,,,,,,,,,,
don-pcp1305-brake-pads-full-set-of-4-rear,,,,,,,,,,,,,,,,,,,,,,,,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1305-brake-pads-full-set-of-4-rear-pcp1305-don-30357297266751_x640.jpg?v=1765691772,3,DON PCP1305 Brake Pads Full Set Of 4 Rear,,,,,,,,,,,,,,,,,,,,,,,,
don-pcp1312-brake-pads-full-set-of-4-front,DON PCP1312 Brake Pads Full Set Of 4 Front,"<h4><strong>Description</strong></h4><p>This is DON PCP1312 Brake Pads Full Set Of 4 Front</p>        <p>&nbsp;</p><h4>Features</h4><table><thead><tr><th>Name</th><th>Value</th></tr></thead><tbody><tr><td>Width 1 [mm]</td><td>155,3</td></tr><tr><td>Width 2 [mm]</td><td>156,5</td></tr><tr><td>Height [mm]</td><td>58,5</td></tr><tr><td>Thickness [mm]</td><td>18,5</td></tr><tr><td>Wear Warning Contact</td><td>with integrated wear warning contact</td></tr><tr><td>Supplementary Article/Supplementary Info</td><td>with accessories</td></tr><tr><td>WVA Number</td><td>23071</td></tr><tr><td>Packaging length [cm]</td><td>24</td></tr><tr><td>Packaging width [cm]</td><td>15,5</td></tr><tr><td>Packaging height [cm]</td><td>5,2</td></tr><tr><td>Weight [kg]</td><td>1,7</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>DON-PCP1312</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>DON</p>",DON,,,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_DON, Product Type_",TRUE,Title,Default Title,,,,,DON-PCP1312,1696,shopify,continue,manual,,,TRUE,TRUE,'5028740995313,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1312-brake-pads-full-set-of-4-front-pcp1312-don-30288305324095_x640.jpg?v=1765689873,1,DON PCP1312 Brake Pads Full Set Of 4 Front,,DON PCP1312 Brake Pads Full Set Of 4 Front,Get DON PCP1312 Brake Pads Full Set Of 4 Front for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,PCP1312,,,new,,,,,,,,kg,8708949900,12.47,,,,active
don-pcp1312-brake-pads-full-set-of-4-front,,,,,,,,,,,,,,,,,,,,,,,,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1312-brake-pads-full-set-of-4-front-pcp1312-don-30357256536127_x640.jpg?v=1765689872,2,DON PCP1312 Brake Pads Full Set Of 4 Front,,,,,,,,,,,,,,,,,,,,,,,,
don-pcp1313-brake-pads-full-set-of-4-front,DON PCP1313 Brake Pads Full Set Of 4 Front,"<h4><strong>Description</strong></h4><p>This is DON PCP1313 Brake Pads Full Set Of 4 Front</p>        <p>&nbsp;</p><h4>Features</h4><table><thead><tr><th>Name</th><th>Value</th></tr></thead><tbody><tr><td>Width 1 [mm]</td><td>155,1</td></tr><tr><td>Width 2 [mm]</td><td>156,3</td></tr><tr><td>Height 1 [mm]</td><td>72,5</td></tr><tr><td>Height 2 [mm]</td><td>69,1</td></tr><tr><td>Thickness [mm]</td><td>18,9</td></tr><tr><td>Wear Warning Contact</td><td>not prepared for wear warning indicator</td></tr><tr><td>WVA Number</td><td>23073</td></tr><tr><td>Brake System</td><td>Teves</td></tr><tr><td>Packaging length [cm]</td><td>24</td></tr><tr><td>Packaging width [cm]</td><td>15,5</td></tr><tr><td>Packaging height [cm]</td><td>5,2</td></tr><tr><td>Weight [kg]</td><td>2,04</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>DON-PCP1313</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>DON</p>",DON,,,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_DON, Product Type_",TRUE,Title,Default Title,,,,,DON-PCP1313,2080,shopify,continue,manual,,,TRUE,TRUE,'5028740995337,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1313-brake-pads-full-set-of-4-front-pcp1313-don-30287819636799_x640.jpg?v=1765689149,1,DON PCP1313 Brake Pads Full Set Of 4 Front,,DON PCP1313 Brake Pads Full Set Of 4 Front,Get DON PCP1313 Brake Pads Full Set Of 4 Front for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,PCP1313,,,new,,,,,,,,kg,8708949900,12.46,,,,active
don-pcp1313-brake-pads-full-set-of-4-front,,,,,,,,,,,,,,,,,,,,,,,,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1313-brake-pads-full-set-of-4-front-pcp1313-don-30357240512575_x640.jpg?v=1765689150,2,DON PCP1313 Brake Pads Full Set Of 4 Front,,,,,,,,,,,,,,,,,,,,,,,,
don-pcp1318-brake-pads-full-set-of-4-rear,DON PCP1318 Brake Pads Full Set Of 4 Rear,"<h4><strong>Description</strong></h4><p>This is DON PCP1318 Brake Pads Full Set Of 4 Rear</p>        <p>&nbsp;</p><h4>Features</h4><table><thead><tr><th>Name</th><th>Value</th></tr></thead><tbody><tr><td>Width [mm]</td><td>73</td></tr><tr><td>Height [mm]</td><td>70,5</td></tr><tr><td>Thickness [mm]</td><td>15,4</td></tr><tr><td>Wear Warning Contact</td><td>not prepared for wear warning indicator</td></tr><tr><td>WVA Number</td><td>23305</td></tr><tr><td>Brake System</td><td>Citroën</td></tr><tr><td>Packaging length [cm]</td><td>13</td></tr><tr><td>Packaging width [cm]</td><td>10,4</td></tr><tr><td>Packaging height [cm]</td><td>6,2</td></tr><tr><td>Weight [kg]</td><td>0,7</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>DON-PCP1318</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>DON</p>",DON,,,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_DON, Product Type_",TRUE,Title,Default Title,,,,,DON-PCP1318,790,shopify,continue,manual,,,TRUE,TRUE,'5028740994699,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1318-brake-pads-full-set-of-4-rear-pcp1318-don-30288349757503_x640.jpg?v=1765690544,1,DON PCP1318 Brake Pads Full Set Of 4 Rear,,DON PCP1318 Brake Pads Full Set Of 4 Rear,Get DON PCP1318 Brake Pads Full Set Of 4 Rear for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,PCP1318,,,new,,,,,,,,kg,8708949900,7.19,,,,active
don-pcp1318-brake-pads-full-set-of-4-rear,,,,,,,,,,,,,,,,,,,,,,,,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1318-brake-pad-set-disc-brake-pcp1318-don-30248854159423_x640.jpg?v=1765690549,2,DON PCP1318 Brake Pads Full Set Of 4 Rear,,,,,,,,,,,,,,,,,,,,,,,,
don-pcp1318-brake-pads-full-set-of-4-rear,,,,,,,,,,,,,,,,,,,,,,,,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1318-brake-pads-full-set-of-4-rear-pcp1318-don-30357272526911_x640.jpg?v=1765690547,3,DON PCP1318 Brake Pads Full Set Of 4 Rear,,,,,,,,,,,,,,,,,,,,,,,,
don-pcp1319-brake-pads-full-set-of-4-front,DON PCP1319 Brake Pads Full Set Of 4 Front,"<h4><strong>Description</strong></h4><p>This is DON PCP1319 Brake Pads Full Set Of 4 Front</p>        <p>&nbsp;</p><h4>Features</h4><table><thead><tr><th>Name</th><th>Value</th></tr></thead><tbody><tr><td>Width [mm]</td><td>137,2</td></tr><tr><td>Height [mm]</td><td>53</td></tr><tr><td>Thickness [mm]</td><td>16</td></tr><tr><td>Wear Warning Contact</td><td>with acoustic wear warning</td></tr><tr><td>Supplementary Article/Supplementary Info</td><td>with accessories</td></tr><tr><td>WVA Number</td><td>24280</td></tr><tr><td>Brake System</td><td>Hitachi</td></tr><tr><td>Packaging length [cm]</td><td>17,8</td></tr><tr><td>Packaging width [cm]</td><td>14,6</td></tr><tr><td>Packaging height [cm]</td><td>5,2</td></tr><tr><td>Weight [kg]</td><td>1,6</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>DON-PCP1319</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>DON</p>",DON,,,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_DON, Product Type_",TRUE,Title,Default Title,,,,,DON-PCP1319,1500,shopify,continue,manual,,,TRUE,TRUE,'5028740994712,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1319-brake-pads-full-set-of-4-front-pcp1319-don-30288247390271_x640.jpg?v=1765684554,1,DON PCP1319 Brake Pads Full Set Of 4 Front,,DON PCP1319 Brake Pads Full Set Of 4 Front,Get DON PCP1319 Brake Pads Full Set Of 4 Front for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,PCP1319,,,new,,,,,,,,kg,8708949900,12.95,,,,active
don-pcp1319-brake-pads-full-set-of-4-front,,,,,,,,,,,,,,,,,,,,,,,,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1319-brake-pad-set-disc-brake-pcp1319-don-30248790294591_x640.jpg?v=1765684556,2,DON PCP1319 Brake Pads Full Set Of 4 Front,,,,,,,,,,,,,,,,,,,,,,,,
don-pcp1319-brake-pads-full-set-of-4-front,,,,,,,,,,,,,,,,,,,,,,,,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1319-brake-pads-full-set-of-4-front-pcp1319-don-30357141159999_x640.jpg?v=1765684557,3,DON PCP1319 Brake Pads Full Set Of 4 Front,,,,,,,,,,,,,,,,,,,,,,,,
don-pcp1320-brake-pads-full-set-of-4-rear,DON PCP1320 Brake Pads Full Set Of 4 Rear,"<h4><strong>Description</strong></h4><p>This is DON PCP1320 Brake Pads Full Set Of 4 Rear</p>        <p>&nbsp;</p><h4>Features</h4><table><thead><tr><th>Name</th><th>Value</th></tr></thead><tbody><tr><td>Width [mm]</td><td>61,8</td></tr><tr><td>Height [mm]</td><td>69,6</td></tr><tr><td>Thickness [mm]</td><td>15,5</td></tr><tr><td>Wear Warning Contact</td><td>prepared for wear warning indicator</td></tr><tr><td>WVA Number</td><td>21305</td></tr><tr><td>Brake System</td><td>Teves</td></tr><tr><td>Packaging length [cm]</td><td>13</td></tr><tr><td>Packaging width [cm]</td><td>10,4</td></tr><tr><td>Packaging height [cm]</td><td>6,2</td></tr><tr><td>Weight [kg]</td><td>0,8</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>DON-PCP1320</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>DON</p>",DON,,,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_DON, Product Type_",TRUE,Title,Default Title,,,,,DON-PCP1320,796,shopify,continue,manual,,,TRUE,TRUE,'5028740994736,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1320-brake-pads-full-set-of-4-rear-pcp1320-don-30288343203903_x640.jpg?v=1765690309,1,DON PCP1320 Brake Pads Full Set Of 4 Rear,,DON PCP1320 Brake Pads Full Set Of 4 Rear,Get DON PCP1320 Brake Pads Full Set Of 4 Rear for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,PCP1320,,,new,,,,,,,,kg,8708949900,8.58,,,,active
don-pcp1320-brake-pads-full-set-of-4-rear,,,,,,,,,,,,,,,,,,,,,,,,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1320-brake-pads-full-set-of-4-rear-pcp1320-don-30357266432063_x640.jpg?v=1765690310,2,DON PCP1320 Brake Pads Full Set Of 4 Rear,,,,,,,,,,,,,,,,,,,,,,,,
don-pcp1322-brake-pads-full-set-of-4-front,DON PCP1322 Brake Pads Full Set Of 4 Front,"<h4><strong>Description</strong></h4><p>This is DON PCP1322 Brake Pads Full Set Of 4 Front</p>        <p>&nbsp;</p><h4>Features</h4><table><thead><tr><th>Name</th><th>Value</th></tr></thead><tbody><tr><td>Width [mm]</td><td>119,5</td></tr><tr><td>Height [mm]</td><td>69,5</td></tr><tr><td>Thickness [mm]</td><td>19,6</td></tr><tr><td>Wear Warning Contact</td><td>with integrated wear warning contact</td></tr><tr><td>Number of wear indicators [per axle]</td><td>2</td></tr><tr><td>Supplementary Article/Supplementary Info 2</td><td>with brake caliper screws</td></tr><tr><td>WVA Number</td><td>20669</td></tr><tr><td>Brake System</td><td>Lucas</td></tr><tr><td>Packaging length [cm]</td><td>17,8</td></tr><tr><td>Packaging width [cm]</td><td>14,6</td></tr><tr><td>Packaging height [cm]</td><td>5,2</td></tr><tr><td>Weight [kg]</td><td>1,5</td></tr></tbody></table>        <p>&nbsp;</p>        <h4>Compatibility</h4><p>Feel free to contact us at info@mlperformance.co.uk should you wish to double check!</p>        <p>&nbsp;</p>        <h4>Compatibility Check</h4><p>To ensure the part(s) you have ordered fits your vehicle, we run a compatibility check prior to dispatch. We can do this either using your registration number (UK) or the last 7 digits of your VIN. Simply enter your car details prior to checkout.</p>        <p>&nbsp;</p>        <h4>Part Number</h4><p>DON-PCP1322</p>        <p>&nbsp;</p>        <h4>More Information</h4><p><strong>Manufactured by</strong></p><p>DON</p>",DON,,,"Uploaded by_Muazzim, 2026_New Products, MLP Discount 2026, Brand_DON, Product Type_",TRUE,Title,Default Title,,,,,DON-PCP1322,1522,shopify,continue,manual,,,TRUE,TRUE,'5028740994774,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1322-brake-pads-full-set-of-4-front-pcp1322-don-30288363192383_x640.jpg?v=1765689939,1,DON PCP1322 Brake Pads Full Set Of 4 Front,,DON PCP1322 Brake Pads Full Set Of 4 Front,Get DON PCP1322 Brake Pads Full Set Of 4 Front for your car to get your desired looks and performance from ML Performance at the lowest price with FREE UK shipping & next day delivery on in stock items. Very cheap prices & good service.,,,,PCP1322,,,new,,,,,,,,kg,8708949900,11.08,,,,active
don-pcp1322-brake-pads-full-set-of-4-front,,,,,,,,,,,,,,,,,,,,,,,,https://tradevehicleparts.co.uk/cdn/shop/products/pcp1322-brake-pads-full-set-of-4-front-pcp1322-don-30357257125951_x640.jpg?v=1765689940,2,DON PCP1322 Brake Pads Full Set Of 4 Front,,,,,,,,,,,,,,,,,,,,,,,,
